CodProvincia;CodMunicipio;CodigoPostal;Municipio;Provincia
10;186;10252;Torrecillas de la Tiesa;Cáceres
10;187;10864;Torre de Don Miguel;Cáceres
10;188;10186;Torre de Santa María;Cáceres
10;189;10830;Torrejoncillo;Cáceres
10;189;10839;Torrejoncillo;Cáceres
10;190;10694;Torrejón el Rubio;Cáceres
10;191;10413;Torremenga;Cáceres
10;192;10184;Torremocha;Cáceres
10;193;10182;Torreorgaz;Cáceres
10;194;10183;Torrequemada;Cáceres
10;195;10291;Trujillo;Cáceres
10;195;10290;Trujillo;Cáceres
10;195;10220;Trujillo;Cáceres
10;195;10200;Trujillo;Cáceres
10;195;10292;Trujillo;Cáceres
10;196;10614;Valdastillas;Cáceres
10;197;10329;Valdecañas de Tajo;Cáceres
10;197;10332;Valdecañas de Tajo;Cáceres
10;198;10810;Valdefuentes;Cáceres
10;198;10180;Valdefuentes;Cáceres
10;199;10393;Valdehúncar;Cáceres
10;200;10332;Valdelacasa de Tajo;Cáceres
10;201;10131;Valdemorales;Cáceres
10;202;10672;Valdeobispo;Cáceres
10;203;10515;Valencia de Alcántara;Cáceres
10;203;10519;Valencia de Alcántara;Cáceres
10;203;10516;Valencia de Alcántara;Cáceres
10;203;10415;Valencia de Alcántara;Cáceres
10;203;10514;Valencia de Alcántara;Cáceres
10;203;10500;Valencia de Alcántara;Cáceres
10;203;10509;Valencia de Alcántara;Cáceres
10;204;10490;Valverde de la Vera;Cáceres
10;205;10890;Valverde del Fresno;Cáceres
10;206;10492;Viandar de la Vera;Cáceres
10;207;10814;Villa del Campo;Cáceres
10;208;10960;Villa del Rey;Cáceres
10;209;10263;Villamesías;Cáceres
10;210;10893;Villamiel;Cáceres
10;210;10894;Villamiel;Cáceres
10;211;10182;Villanueva de la Sierra;Cáceres
10;211;10812;Villanueva de la Sierra;Cáceres
10;212;10470;Villanueva de la Vera;Cáceres
10;212;10490;Villanueva de la Vera;Cáceres
10;213;10330;Villar del Pedroso;Cáceres
10;213;10331;Villar del Pedroso;Cáceres
10;214;10720;Villar de Plasencia;Cáceres
10;215;10858;Villasbuenas de Gata;Cáceres
10;216;10170;Zarza de Granadilla;Cáceres
10;216;10710;Zarza de Granadilla;Cáceres
10;217;10189;Zarza de Montánchez;Cáceres
10;217;10169;Zarza de Montánchez;Cáceres
10;218;10880;Zarza la Mayor;Cáceres
10;219;10130;Zorita;Cáceres
10;901;10391;Rosalejo;Cáceres
10;902;10484;Vegaviana;Cáceres
10;902;10848;Vegaviana;Cáceres
10;903;10690;Alagón del Río;Cáceres
11;1;11180;Alcalá de los Gazules;Cádiz
11;2;11693;Alcalá del Valle;Cádiz
11;3;11639;Algar;Cádiz
11;4;11203;Algeciras;Cádiz
11;4;11390;Algeciras;Cádiz
11;4;11207;Algeciras;Cádiz
11;4;11391;Algeciras;Cádiz
11;4;11206;Algeciras;Cádiz
11;4;11202;Algeciras;Cádiz
11;4;11201;Algeciras;Cádiz
11;4;11205;Algeciras;Cádiz
11;4;11204;Algeciras;Cádiz
11;5;11680;Algodonales;Cádiz
11;5;11689;Algodonales;Cádiz
11;6;11620;Arcos de la Frontera;Cádiz
11;6;11630;Arcos de la Frontera;Cádiz
11;6;11638;Arcos de la Frontera;Cádiz
11;7;11160;Barbate;Cádiz
11;7;11393;Barbate;Cádiz
11;7;11159;Barbate;Cádiz
11;7;11150;Barbate;Cádiz
11;8;11379;Barrios, Los;Cádiz
11;8;11370;Barrios, Los;Cádiz
11;9;11612;Benaocaz;Cádiz
11;10;11640;Bornos;Cádiz
11;10;11649;Bornos;Cádiz
11;11;11670;Bosque, El;Cádiz
11;12;11006;Cádiz;Cádiz
11;12;11007;Cádiz;Cádiz
11;12;11012;Cádiz;Cádiz
11;12;11011;Cádiz;Cádiz
11;12;11010;Cádiz;Cádiz
11;12;11009;Cádiz;Cádiz
11;12;11005;Cádiz;Cádiz
11;12;11004;Cádiz;Cádiz
11;12;11003;Cádiz;Cádiz
11;12;11002;Cádiz;Cádiz
11;12;11001;Cádiz;Cádiz
11;12;11008;Cádiz;Cádiz
11;13;11350;Castellar de la Frontera;Cádiz
11;14;11140;Conil de la Frontera;Cádiz
11;14;11149;Conil de la Frontera;Cádiz
11;15;11130;Chiclana de la Frontera;Cádiz
11;15;11139;Chiclana de la Frontera;Cádiz
11;16;11550;Chipiona;Cádiz
11;17;11648;Espera;Cádiz
11;18;11687;Gastor, El;Cádiz
11;19;11610;Grazalema;Cádiz
11;19;11679;Grazalema;Cádiz
11;20;11408;Jerez de la Frontera;Cádiz
11;20;11595;Jerez de la Frontera;Cádiz
11;20;11594;Jerez de la Frontera;Cádiz
11;20;11593;Jerez de la Frontera;Cádiz
11;20;11592;Jerez de la Frontera;Cádiz
11;20;11591;Jerez de la Frontera;Cádiz
11;20;11590;Jerez de la Frontera;Cádiz
11;20;11596;Jerez de la Frontera;Cádiz
11;20;11570;Jerez de la Frontera;Cádiz
11;20;11406;Jerez de la Frontera;Cádiz
11;20;11405;Jerez de la Frontera;Cádiz
11;20;11404;Jerez de la Frontera;Cádiz
11;20;11403;Jerez de la Frontera;Cádiz
11;20;11402;Jerez de la Frontera;Cádiz
11;20;11401;Jerez de la Frontera;Cádiz
11;20;11400;Jerez de la Frontera;Cádiz
11;20;11579;Jerez de la Frontera;Cádiz
11;20;11407;Jerez de la Frontera;Cádiz
11;21;11339;Jimena de la Frontera;Cádiz
11;21;11340;Jimena de la Frontera;Cádiz
11;21;11330;Jimena de la Frontera;Cádiz
11;21;11320;Jimena de la Frontera;Cádiz
11;22;11300;Línea de la Concepción, La;Cádiz
11;23;11170;Medina-Sidonia;Cádiz
11;23;11179;Medina-Sidonia;Cádiz
11;24;11690;Olvera;Cádiz
11;25;11178;Paterna de Rivera;Cádiz
11;26;11660;Prado del Rey;Cádiz
11;27;11500;Puerto de Santa María, El;Cádiz
11;28;11510;Puerto Real;Cádiz
11;28;11518;Puerto Real;Cádiz
11;28;11519;Puerto Real;Cádiz
11;29;11659;Puerto Serrano;Cádiz
11;29;11300;Puerto Serrano;Cádiz
11;30;11520;Rota;Cádiz
11;31;11100;San Fernando;Cádiz
11;32;11311;Sanlúcar de Barrameda;Cádiz
11;32;11369;Sanlúcar de Barrameda;Cádiz
11;32;11540;Sanlúcar de Barrameda;Cádiz
11;32;11549;Sanlúcar de Barrameda;Cádiz
11;33;11360;San Roque;Cádiz
11;33;11368;San Roque;Cádiz
11;33;11314;San Roque;Cádiz
11;33;11312;San Roque;Cádiz
11;33;11311;San Roque;Cádiz
11;33;11310;San Roque;Cádiz
11;33;11369;San Roque;Cádiz
11;33;11313;San Roque;Cádiz
11;34;11692;Setenil de las Bodegas;Cádiz
11;35;11390;Tarifa;Cádiz
11;35;11393;Tarifa;Cádiz
11;35;11391;Tarifa;Cádiz
11;35;11380;Tarifa;Cádiz
11;35;11392;Tarifa;Cádiz
11;36;11691;Torre Alháquime;Cádiz
11;37;11560;Trebujena;Cádiz
11;38;11600;Ubrique;Cádiz
11;39;11159;Vejer de la Frontera;Cádiz
11;39;11179;Vejer de la Frontera;Cádiz
11;39;11150;Vejer de la Frontera;Cádiz
11;39;11158;Vejer de la Frontera;Cádiz
11;40;11611;Villaluenga del Rosario;Cádiz
11;41;11650;Villamartín;Cádiz
11;42;11688;Zahara;Cádiz
11;901;11190;Benalup-Casas Viejas;Cádiz
11;902;11580;San José del Valle;Cádiz
11;902;11589;San José del Valle;Cádiz
12;1;12132;Atzeneta del Maestrat;Castellón/Castelló
12;1;12133;Atzeneta del Maestrat;Castellón/Castelló
12;2;12222;Aín;Castellón/Castelló
12;3;12140;Albocàsser;Castellón/Castelló
12;4;12570;Alcalà de Xivert;Castellón/Castelló
12;4;12579;Alcalà de Xivert;Castellón/Castelló
12;5;12119;Alcora, l';Castellón/Castelló
12;5;12121;Alcora, l';Castellón/Castelló
12;5;12110;Alcora, l';Castellón/Castelló
12;6;12222;Alcudia de Veo;Castellón/Castelló
12;7;12609;Alfondeguilla;Castellón/Castelló
12;8;12414;Algimia de Almonacid;Castellón/Castelló
12;9;12550;Almazora/Almassora;Castellón/Castelló
12;10;12413;Almedíjar;Castellón/Castelló
12;11;12590;Almenara;Castellón/Castelló
12;12;12410;Altura;Castellón/Castelló
12;13;12232;Arañuel;Castellón/Castelló
12;14;12165;Ares del Maestrat;Castellón/Castelló
12;15;12230;Argelita;Castellón/Castelló
12;16;12527;Artana;Castellón/Castelló
12;17;12224;Ayódar;Castellón/Castelló
12;18;12490;Azuébar;Castellón/Castelló
12;20;12420;Barracas;Castellón/Castelló
12;21;12549;Betxí;Castellón/Castelló
12;22;12430;Bejís;Castellón/Castelló
12;24;12449;Benafer;Castellón/Castelló
12;25;12134;Benafigos;Castellón/Castelló
12;26;12160;Benasal;Castellón/Castelló
12;27;12530;Benicarló;Castellón/Castelló
12;27;12580;Benicarló;Castellón/Castelló
12;28;12560;Benicasim/Benicàssim;Castellón/Castelló
12;29;12181;Benlloch;Castellón/Castelló
12;31;12190;Borriol;Castellón/Castelló
12;32;12530;Borriana/Burriana;Castellón/Castelló
12;33;12180;Cabanes;Castellón/Castelló
12;33;12595;Cabanes;Castellón/Castelló
12;33;12180;Cabanes;Castellón/Castelló
12;33;12595;Cabanes;Castellón/Castelló
12;34;12589;Càlig;Castellón/Castelló
12;36;12350;Canet lo Roig;Castellón/Castelló
12;37;12319;Castell de Cabres;Castellón/Castelló
12;38;12159;Castellfort;Castellón/Castelló
12;39;12413;Castellnovo;Castellón/Castelló
12;40;12006;Castellón de la Plana/Castelló de la Plana;Castellón/Castelló
12;40;12560;Castellón de la Plana/Castelló de la Plana;Castellón/Castelló
12;40;12100;Castellón de la Plana/Castelló de la Plana;Castellón/Castelló
12;40;12001;Castellón de la Plana/Castelló de la Plana;Castellón/Castelló
12;40;12004;Castellón de la Plana/Castelló de la Plana;Castellón/Castelló
12;40;12002;Castellón de la Plana/Castelló de la Plana;Castellón/Castelló
12;40;12003;Castellón de la Plana/Castelló de la Plana;Castellón/Castelló
12;40;12005;Castellón de la Plana/Castelló de la Plana;Castellón/Castelló
12;41;12123;Castillo de Villamalefa;Castellón/Castelló
12;42;12513;Catí;Castellón/Castelló
12;43;12440;Caudiel;Castellón/Castelló
12;44;12578;Cervera del Maestre;Castellón/Castelló
12;45;12318;Cinctorres;Castellón/Castelló
12;46;12231;Cirat;Castellón/Castelló
12;46;12232;Cirat;Castellón/Castelló
12;48;12126;Cortes de Arenoso;Castellón/Castelló
12;48;12127;Cortes de Arenoso;Castellón/Castelló
12;49;12119;Costur;Castellón/Castelló
12;50;12185;Coves de Vinromà, les;Castellón/Castelló
12;51;12163;Culla;Castellón/Castelló
12;52;12360;Chert/Xert;Castellón/Castelló
12;52;12370;Chert/Xert;Castellón/Castelló
12;53;12592;Chilches/Xilxes;Castellón/Castelló
12;53;12952;Chilches/Xilxes;Castellón/Castelló
12;55;12134;Chodos/Xodos;Castellón/Castelló
12;56;12499;Chóvar;Castellón/Castelló
12;57;12528;Eslida;Castellón/Castelló
12;58;12230;Espadilla;Castellón/Castelló
12;59;12230;Fanzara;Castellón/Castelló
12;60;12122;Figueroles;Castellón/Castelló
12;61;12310;Forcall;Castellón/Castelló
12;63;12428;Fuente la Reina;Castellón/Castelló
12;64;12225;Fuentes de Ayódar;Castellón/Castelló
12;65;12415;Gaibiel;Castellón/Castelló
12;67;12135;Geldo;Castellón/Castelló
12;67;12412;Geldo;Castellón/Castelló
12;68;12317;Herbés;Castellón/Castelló
12;69;12449;Higueras;Castellón/Castelló
12;70;12340;Jana, la;Castellón/Castelló
12;71;12450;Jérica;Castellón/Castelló
12;72;12120;Lucena del Cid;Castellón/Castelló
12;73;12123;Ludiente;Castellón/Castelló
12;74;12591;Llosa, la;Castellón/Castelló
12;75;12312;Mata de Morella, la;Castellón/Castelló
12;76;12415;Matet;Castellón/Castelló
12;77;12593;Moncofa;Castellón/Castelló
12;78;12447;Montán;Castellón/Castelló
12;79;12448;Montanejos;Castellón/Castelló
12;80;12300;Morella;Castellón/Castelló
12;81;12470;Navajas;Castellón/Castelló
12;82;12529;Nules;Castellón/Castelló
12;82;12520;Nules;Castellón/Castelló
12;83;12312;Olocau del Rey;Castellón/Castelló
12;84;12200;Onda;Castellón/Castelló
12;84;12220;Onda;Castellón/Castelló
12;85;12594;Oropesa del Mar/Orpesa;Castellón/Castelló
12;87;12311;Palanques;Castellón/Castelló
12;88;12449;Pavías;Castellón/Castelló
12;89;12598;Peníscola/Peñíscola;Castellón/Castelló
12;90;12429;Pina de Montalgrao;Castellón/Castelló
12;91;12318;Portell de Morella;Castellón/Castelló
12;92;12428;Puebla de Arenoso;Castellón/Castelló
12;93;12599;Pobla de Benifassà, la;Castellón/Castelló
12;94;12191;Pobla Tornesa, la;Castellón/Castelló
12;95;12210;Ribesalbes;Castellón/Castelló
12;96;12512;Rossell;Castellón/Castelló
12;96;12599;Rossell;Castellón/Castelló
12;96;12511;Rossell;Castellón/Castelló
12;97;12469;Sacañet;Castellón/Castelló
12;98;12186;Salzadella, la;Castellón/Castelló
12;99;12320;Sant Jordi/San Jorge;Castellón/Castelló
12;100;12170;Sant Mateu;Castellón/Castelló
12;101;12330;San Rafael del Río;Castellón/Castelló
12;101;12510;San Rafael del Río;Castellón/Castelló
12;102;12597;Santa Magdalena de Pulpis;Castellón/Castelló
12;103;12184;Sarratella;Castellón/Castelló
12;104;12400;Segorbe;Castellón/Castelló
12;104;12414;Segorbe;Castellón/Castelló
12;104;12412;Segorbe;Castellón/Castelló
12;105;12164;Sierra Engarcerán;Castellón/Castelló
12;105;12166;Sierra Engarcerán;Castellón/Castelló
12;105;12182;Sierra Engarcerán;Castellón/Castelló
12;105;12193;Sierra Engarcerán;Castellón/Castelló
12;106;12480;Soneja;Castellón/Castelló
12;107;12489;Sot de Ferrer;Castellón/Castelló
12;108;12223;Sueras/Suera;Castellón/Castelló
12;109;12221;Tales;Castellón/Castelló
12;110;12469;Teresa;Castellón/Castelló
12;111;12179;Tírig;Castellón/Castelló
12;112;12312;Todolella;Castellón/Castelló
12;113;12230;Toga;Castellón/Castelló
12;114;12431;Torás;Castellón/Castelló
12;115;12429;Toro, El;Castellón/Castelló
12;116;12225;Torralba del Pinar;Castellón/Castelló
12;117;12596;Torreblanca;Castellón/Castelló
12;118;12232;Torrechiva;Castellón/Castelló
12;119;12161;Torre d'En Besora, la;Castellón/Castelló
12;120;12184;Torre d'en Doménec, la;Castellón/Castelló
12;121;12330;Traiguera;Castellón/Castelló
12;122;12131;Useras/Useres, les;Castellón/Castelló
12;122;12118;Useras/Useres, les;Castellón/Castelló
12;122;12122;Useras/Useres, les;Castellón/Castelló
12;123;12230;Vallat;Castellón/Castelló
12;124;12193;Vall d'Alba;Castellón/Castelló
12;124;12194;Vall d'Alba;Castellón/Castelló
12;125;12414;Vall de Almonacid;Castellón/Castelló
12;126;12600;Vall d'Uixó, la;Castellón/Castelló
12;127;12315;Vallibona;Castellón/Castelló
12;128;12192;Vilafamés;Castellón/Castelló
12;129;12150;Villafranca del Cid/Vilafranca;Castellón/Castelló
12;130;12124;Villahermosa del Río;Castellón/Castelló
12;131;12224;Villamalur;Castellón/Castelló
12;132;12183;Vilanova d'Alcolea;Castellón/Castelló
12;133;12428;Villanueva de Viver;Castellón/Castelló
12;134;12162;Vilar de Canes;Castellón/Castelló
12;135;12540;Vila-real;Castellón/Castelló
12;136;12526;Vilavella, la;Castellón/Castelló
12;137;12311;Villores;Castellón/Castelló
12;138;12500;Vinaròs;Castellón/Castelló
12;139;12135;Vistabella del Maestrazgo;Castellón/Castelló
12;140;12460;Viver;Castellón/Castelló
12;140;12469;Viver;Castellón/Castelló
12;141;12311;Zorita del Maestrazgo;Castellón/Castelló
12;142;12125;Zucaina;Castellón/Castelló
12;901;12539;Alquerías del Niño Perdido;Castellón/Castelló
12;902;12130;Sant Joan de Moró;Castellón/Castelló
13;1;13180;Abenójar;Ciudad Real
13;1;13473;Abenójar;Ciudad Real
13;2;13410;Agudo;Ciudad Real
13;3;13413;Alamillo;Ciudad Real
13;4;13340;Albaladejo;Ciudad Real
13;5;13300;Alcázar de San Juan;Ciudad Real
13;5;13600;Alcázar de San Juan;Ciudad Real
13;5;13690;Alcázar de San Juan;Ciudad Real
13;5;13720;Alcázar de San Juan;Ciudad Real
13;6;13115;Alcoba;Ciudad Real
13;6;13116;Alcoba;Ciudad Real
13;7;13107;Alcolea de Calatrava;Ciudad Real
13;8;13391;Alcubillas;Ciudad Real
13;9;13380;Aldea del Rey;Ciudad Real
13;10;13248;Alhambra;Ciudad Real
13;10;13390;Alhambra;Ciudad Real
13;11;13400;Almadén;Ciudad Real
13;12;13414;Almadenejos;Ciudad Real
13;12;13480;Almadenejos;Ciudad Real
13;13;13260;Almagro;Ciudad Real
13;13;13270;Almagro;Ciudad Real
13;14;13328;Almedina;Ciudad Real
13;15;13473;Almodóvar del Campo;Ciudad Real
13;15;13640;Almodóvar del Campo;Ciudad Real
13;15;13580;Almodóvar del Campo;Ciudad Real
13;15;13596;Almodóvar del Campo;Ciudad Real
13;15;14449;Almodóvar del Campo;Ciudad Real
13;15;13460;Almodóvar del Campo;Ciudad Real
13;15;13459;Almodóvar del Campo;Ciudad Real
13;15;13415;Almodóvar del Campo;Ciudad Real
13;15;13192;Almodóvar del Campo;Ciudad Real
13;15;13189;Almodóvar del Campo;Ciudad Real
13;15;13598;Almodóvar del Campo;Ciudad Real
13;15;13470;Almodóvar del Campo;Ciudad Real
13;16;13760;Almuradiel;Ciudad Real
13;16;13768;Almuradiel;Ciudad Real
13;17;13117;Anchuras;Ciudad Real
13;17;13118;Anchuras;Ciudad Real
13;18;13679;Arenas de San Juan;Ciudad Real
13;19;13710;Argamasilla de Alba;Ciudad Real
13;20;13440;Argamasilla de Calatrava;Ciudad Real
13;21;13193;Arroba de los Montes;Ciudad Real
13;22;13432;Ballesteros de Calatrava;Ciudad Real
13;23;13260;Bolaños de Calatrava;Ciudad Real
13;24;13449;Brazatortas;Ciudad Real
13;24;13450;Brazatortas;Ciudad Real
13;25;13192;Cabezarados;Ciudad Real
13;26;13591;Cabezarrubias del Puerto;Ciudad Real
13;27;13370;Calzada de Calatrava;Ciudad Real
13;27;13739;Calzada de Calatrava;Ciudad Real
13;27;13779;Calzada de Calatrava;Ciudad Real
13;28;13610;Campo de Criptana;Ciudad Real
13;29;13430;Cañada de Calatrava;Ciudad Real
13;30;13191;Caracuel de Calatrava;Ciudad Real
13;31;13150;Carrión de Calatrava;Ciudad Real
13;32;13329;Carrizosa;Ciudad Real
13;33;13750;Castellar de Santiago;Ciudad Real
13;34;13197;Ciudad Real;Ciudad Real
13;34;13001;Ciudad Real;Ciudad Real
13;34;13002;Ciudad Real;Ciudad Real
13;34;13003;Ciudad Real;Ciudad Real
13;34;13004;Ciudad Real;Ciudad Real
13;34;13005;Ciudad Real;Ciudad Real
13;34;13097;Ciudad Real;Ciudad Real
13;34;13195;Ciudad Real;Ciudad Real
13;34;13196;Ciudad Real;Ciudad Real
13;35;13190;Corral de Calatrava;Ciudad Real
13;36;13427;Cortijos, Los;Ciudad Real
13;37;13345;Cózar;Ciudad Real
13;38;13412;Chillón;Ciudad Real
13;39;13250;Daimiel;Ciudad Real
13;40;13140;Fernán Caballero;Ciudad Real
13;41;13193;Fontanarejo;Ciudad Real
13;42;13130;Fuencaliente;Ciudad Real
13;43;13333;Fuenllana;Ciudad Real
13;44;13428;Fuente el Fresno;Ciudad Real
13;44;13680;Fuente el Fresno;Ciudad Real
13;45;13360;Granátula de Calatrava;Ciudad Real
13;46;13490;Guadalmez;Ciudad Real
13;46;13499;Guadalmez;Ciudad Real
13;47;13640;Herencia;Ciudad Real
13;48;13590;Hinojosas de Calatrava;Ciudad Real
13;49;13110;Horcajo de los Montes;Ciudad Real
13;50;13660;Labores, Las;Ciudad Real
13;51;13108;Luciana;Ciudad Real
13;52;13194;Malagón;Ciudad Real
13;52;13420;Malagón;Ciudad Real
13;52;13428;Malagón;Ciudad Real
13;52;13429;Malagón;Ciudad Real
13;53;13200;Manzanares;Ciudad Real
13;54;13230;Membrilla;Ciudad Real
13;55;13592;Mestanza;Ciudad Real
13;55;13594;Mestanza;Ciudad Real
13;56;13190;Miguelturra;Ciudad Real
13;56;13170;Miguelturra;Ciudad Real
13;57;13326;Montiel;Ciudad Real
13;58;13350;Moral de Calatrava;Ciudad Real
13;59;13193;Navalpino;Ciudad Real
13;60;13194;Navas de Estena;Ciudad Real
13;61;13620;Pedro Muñoz;Ciudad Real
13;62;13196;Picón;Ciudad Real
13;63;13100;Piedrabuena;Ciudad Real
13;63;13196;Piedrabuena;Ciudad Real
13;64;13195;Poblete;Ciudad Real
13;65;13118;Porzuna;Ciudad Real
13;65;13194;Porzuna;Ciudad Real
13;65;13129;Porzuna;Ciudad Real
13;65;13120;Porzuna;Ciudad Real
13;66;13179;Pozuelo de Calatrava;Ciudad Real
13;67;13191;Pozuelos de Calatrava, Los;Ciudad Real
13;68;13109;Puebla de Don Rodrigo;Ciudad Real
13;69;13342;Puebla del Príncipe;Ciudad Real
13;70;13650;Puerto Lápice;Ciudad Real
13;71;13500;Puertollano;Ciudad Real
13;71;13597;Puertollano;Ciudad Real
13;72;13194;Retuerta del Bullaque;Ciudad Real
13;73;13414;Saceruela;Ciudad Real
13;74;13247;San Carlos del Valle;Ciudad Real
13;75;13779;San Lorenzo de Calatrava;Ciudad Real
13;76;13327;Santa Cruz de los Cáñamos;Ciudad Real
13;77;13730;Santa Cruz de Mudela;Ciudad Real
13;78;13630;Socuéllamos;Ciudad Real
13;79;13240;Solana, La;Ciudad Real
13;80;13593;Solana del Pino;Ciudad Real
13;81;13341;Terrinches;Ciudad Real
13;82;13629;Tomelloso;Ciudad Real
13;82;13700;Tomelloso;Ciudad Real
13;83;13160;Torralba de Calatrava;Ciudad Real
13;84;13344;Torre de Juan Abad;Ciudad Real
13;85;13740;Torrenueva;Ciudad Real
13;86;13411;Valdemanco del Esteras;Ciudad Real
13;87;13300;Valdepeñas;Ciudad Real
13;87;13310;Valdepeñas;Ciudad Real
13;88;13279;Valenzuela de Calatrava;Ciudad Real
13;89;13331;Villahermosa;Ciudad Real
13;89;13332;Villahermosa;Ciudad Real
13;90;13343;Villamanrique;Ciudad Real
13;91;13595;Villamayor de Calatrava;Ciudad Real
13;92;13330;Villanueva de la Fuente;Ciudad Real
13;93;13320;Villanueva de los Infantes;Ciudad Real
13;93;13320;Villanueva de los Infantes;Ciudad Real
13;94;13379;Villanueva de San Carlos;Ciudad Real
13;95;13431;Villar del Pozo;Ciudad Real
13;96;13670;Villarrubia de los Ojos;Ciudad Real
13;97;13210;Villarta de San Juan;Ciudad Real
13;98;13770;Viso del Marqués;Ciudad Real
13;98;13768;Viso del Marqués;Ciudad Real
13;98;13738;Viso del Marqués;Ciudad Real
13;98;13739;Viso del Marqués;Ciudad Real
13;901;13114;Robledo, El;Ciudad Real
13;902;13249;Ruidera;Ciudad Real
13;903;13619;Arenales de San Gregorio;Ciudad Real
13;904;13220;Llanos del Caudillo;Ciudad Real
14;1;14430;Adamuz;Córdoba
14;1;14439;Adamuz;Córdoba
14;1;14610;Adamuz;Córdoba
14;2;14920;Aguilar de la Frontera;Córdoba
14;3;14480;Alcaracejos;Córdoba
14;4;14813;Almedinilla;Córdoba
14;4;14812;Almedinilla;Córdoba
14;5;14720;Almodóvar del Río;Córdoba
14;5;14729;Almodóvar del Río;Córdoba
14;6;14450;Añora;Córdoba
14;6;14550;Añora;Córdoba
14;7;14850;Baena;Córdoba
14;7;14859;Baena;Córdoba
14;7;14950;Baena;Córdoba
14;8;14280;Belalcázar;Córdoba
14;9;14248;Belmez;Córdoba
14;9;14249;Belmez;Córdoba
14;9;14240;Belmez;Córdoba
14;9;14209;Belmez;Córdoba
14;9;14445;Belmez;Córdoba
14;10;14910;Benamejí;Córdoba
14;10;14915;Benamejí;Córdoba
14;11;14208;Blázquez, Los;Córdoba
14;12;14650;Bujalance;Córdoba
14;12;14656;Bujalance;Córdoba
14;12;14659;Bujalance;Córdoba
